Country or Area,Year,Commodity,Flow,Trade (USD),Weight (kg),Quantity Name,Quantity
Georgia,2005,"Fabrics, woven; unbleached or bleached, of artificial staple fibres, n.e.c. in heading no. 5516",Import,1034,400,Weight in kilograms,400
Georgia,2005,"Fabrics, woven; dyed, of artificial staple fibres, n.e.c. in heading no. 5516",Import,274412,96854,Weight in kilograms,96854
Georgia,2005,"Fabrics, woven; of yarns of different colours, of artificial staple fibres, n.e.c. in heading no. 5516",Import,203,120,Weight in kilograms,120
Georgia,2005,"Fabrics, woven; printed, of artificial staple fibres, n.e.c. in heading no. 5516",Import,18506,14802,Weight in kilograms,14802
Germany,2005,"Fibres; synthetic filament tow, of nylon or other polyamides",Export,1358000,474600,Weight in kilograms,474600
Germany,2005,"Fibres; synthetic filament tow, of nylon or other polyamides",Import,6642000,2484300,Weight in kilograms,2484300
Germany,2005,"Fibres; synthetic filament tow, of polyesters",Import,5805000,3416100,Weight in kilograms,3416100
Germany,2005,"Fibres; synthetic filament tow, acrylic or modacrylic",Import,2770000,957000,Weight in kilograms,957000
Germany,2005,"Fibres; synthetic filament tow, of synthetic materials n.e.c. in heading no. 5501",Import,130000,20900,Weight in kilograms,20900
Germany,2005,Fibres; artificial filament tow,Export,459614000,167796700,Weight in kilograms,167796700
Germany,2005,Fibres; artificial filament tow,Import,55401000,15019400,Weight in kilograms,15019400
Germany,2005,"Synthetic staple fibres, not carded/combed/othw. processed for spinning, of ...",Export,112791000,30044800,Weight in kilograms,30044800
Germany,2005,"Synthetic staple fibres, not carded/combed/othw. processed for spinning, of ...",Import,114368000,11158600,Weight in kilograms,11158600
Germany,2005,"Fibres; synthetic staple fibres, of polyesters, not carded, combed or otherwise processed for spinning",Import,251050000,168757200,Weight in kilograms,168757200
Germany,2005,"Fibres; synthetic staple fibres, acrylic or modacrylic, not carded, combed or otherwise processed for spinning",Import,15534000,4239300,Weight in kilograms,4239300
Germany,2005,"Fibres; synthetic staple fibres, of polypropylene, not carded, combed or otherwise processed for spinning",Export,20061000,10387800,Weight in kilograms,10387800
Germany,2005,"Fibres; synthetic staple fibres, of polypropylene, not carded, combed or otherwise processed for spinning",Import,87531000,54957100,Weight in kilograms,54957100
Germany,2005,"Fibres; synthetic staple fibres, of synthetic materials n.e.c. in heading no. 5503, not carded, combed or otherwise processed for spinning",Export,1086000,117708,Weight in kilograms,117708
Germany,2005,"Fibres; synthetic staple fibres, of synthetic materials n.e.c. in heading no. 5503, not carded, combed or otherwise processed for spinning",Import,39432000,3813500,Weight in kilograms,3813500
Germany,2005,"Fibres; artificial staple fibres, of viscose, not carded, combed or otherwise processed for spinning",Import,66601000,34972600,Weight in kilograms,34972600
Germany,2005,"Fibres; artificial staple fibres, other than of viscose, not carded, combed or otherwise processed for spinning",Export,652223000,288251181,Weight in kilograms,288251181
Germany,2005,"Fibres; artificial staple fibres, other than of viscose, not carded, combed or otherwise processed for spinning",Import,2898000,1444200,Weight in kilograms,1444200
Germany,2005,"Fibres; waste (including noils, yarn waste and garnetted stock), of synthetic fibres",Export,27046000,35038900,Weight in kilograms,35038900
Germany,2005,"Fibres; waste (including noils, yarn waste and garnetted stock), of synthetic fibres",Import,25804000,29891700,Weight in kilograms,29891700
Germany,2005,"Fibres; waste (including noils, yarn waste and garnetted stock), of artificial fibres",Export,2562000,2347800,Weight in kilograms,2347800
Germany,2005,"Fibres; waste (including noils, yarn waste and garnetted stock), of artificial fibres",Import,7997000,6018800,Weight in kilograms,6018800
Germany,2005,"Fibres; synthetic staple fibres, of nylon or other polyamides, carded, combed or otherwise processed for spinning",Export,11887000,2510700,Weight in kilograms,2510700
Germany,2005,"Fibres; synthetic staple fibres, of nylon or other polyamides, carded, combed or otherwise processed for spinning",Import,638000,92700,Weight in kilograms,92700
Germany,2005,"Fibres; synthetic staple fibres, of polyesters, carded, combed or otherwise processed for spinning",Import,13851000,4830600,Weight in kilograms,4830600
Germany,2005,"Fibres; synthetic staple fibres, acrylic or modacrylic, carded, combed or otherwise processed for spinning",Import,982000,237100,Weight in kilograms,237100
Germany,2005,"Fibres; synthetic staple fibres, n.e.c. in heading no. 5506, carded, combed or otherwise processed for spinning",Export,72000,7500,Weight in kilograms,7500
Germany,2005,"Fibres; synthetic staple fibres, n.e.c. in heading no. 5506, carded, combed or otherwise processed for spinning",Import,744000,307126,Weight in kilograms,307126
Germany,2005,"Fibres; artificial staple fibres, carded, combed or otherwise processed for spinning",Export,27097000,8338200,Weight in kilograms,8338200
Germany,2005,"Fibres; artificial staple fibres, carded, combed or otherwise processed for spinning",Import,1131000,285600,Weight in kilograms,285600
Germany,2005,"Sewing thread; of synthetic staple fibres, whether or not put up for retail sale",Export,53048000,1567066,Weight in kilograms,1567066
Germany,2005,"Sewing thread; of synthetic staple fibres, whether or not put up for retail sale",Import,13296000,855864,Weight in kilograms,855864
Germany,2005,"Sewing thread; of artificial staple fibres, whether or not put up for retail sale",Export,60000,3000,Weight in kilograms,3000
Germany,2005,"Sewing thread; of artificial staple fibres, whether or not put up for retail sale",Import,382000,66000,Weight in kilograms,66000
Germany,2005,"Yarn; (not sewing thread), single, of synthetic staple fibres, containing 85% or more by weight of nylon or other polyamides, not put up for retail sale",Export,14926000,1500301,Weight in kilograms,1500301
Germany,2005,"Yarn; (not sewing thread), single, of synthetic staple fibres, containing 85% or more by weight of nylon or other polyamides, not put up for retail sale",Import,25316000,4358072,Weight in kilograms,4358072
Germany,2005,"Yarn; (not sewing thread), multiple (folded) or cabled yarn, of synthetic staple fibres, containing 85% or more by weight of nylon or other polyamides, not put up for retail sale",Export,51784000,1585796,Weight in kilograms,1585796
Germany,2005,"Yarn; (not sewing thread), multiple (folded) or cabled yarn, of synthetic staple fibres, containing 85% or more by weight of nylon or other polyamides, not put up for retail sale",Import,22299000,1299000,Weight in kilograms,1299000
Germany,2005,"Yarn; (not sewing thread), single, of synthetic staple fibres, containing 85% or more by weight of polyester, not put up for retail sale",Export,22500000,4695400,Weight in kilograms,4695400
Germany,2005,"Yarn; (not sewing thread), single, of synthetic staple fibres, containing 85% or more by weight of polyester, not put up for retail sale",Import,20633000,5601800,Weight in kilograms,5601800
Germany,2005,"Yarn; (not sewing thread), multiple (folded) or cabled yarn, of synthetic staple fibres, containing 85% or more by weight of polyester, not put up for retail sale",Export,19202000,2576500,Weight in kilograms,2576500
Germany,2005,"Yarn; (not sewing thread), multiple (folded) or cabled yarn, of synthetic staple fibres, containing 85% or more by weight of polyester, not put up for retail sale",Import,24047000,5063900,Weight in kilograms,5063900
Germany,2005,"Yarn; (not sewing thread), single, of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic, not put up for retail sale",Export,9135000,1432300,Weight in kilograms,1432300
Germany,2005,"Yarn; (not sewing thread), single, of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic, not put up for retail sale",Import,6623000,1545700,Weight in kilograms,1545700
Germany,2005,"Yarn; (not sewing thread), multiple (folded) or cabled, of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic, not put up for retail sale",Export,10900000,1730000,Weight in kilograms,1730000
Germany,2005,"Yarn; (not sewing thread), multiple (folded) or cabled, of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic, not put up for retail sale",Import,27080000,4652700,Weight in kilograms,4652700
Germany,2005,"Yarn; (not sewing thread), single, containing 85% or more by weight of synthetic staple fibres, n.e.c. in heading no. 5509, not put up for retail sale",Export,8812000,1569500,Weight in kilograms,1569500
Germany,2005,"Yarn; (not sewing thread), single, containing 85% or more by weight of synthetic staple fibres, n.e.c. in heading no. 5509, not put up for retail sale",Import,2990000,406000,Weight in kilograms,406000
Germany,2005,"Yarn; (not sewing thread), multiple (folded) or cabled yarn, containing 85% or more by weight of synthetic staple fibres, n.e.c. in heading no. 5509, not put up for retail sale",Export,2398000,286759,Weight in kilograms,286759
Germany,2005,"Yarn; (not sewing thread), multiple (folded) or cabled yarn, containing 85% or more by weight of synthetic staple fibres, n.e.c. in heading no. 5509, not put up for retail sale",Import,5248000,423600,Weight in kilograms,423600
Germany,2005,"Yarn; (not sewing thread), of polyester staple fibres, mixed mainly or solely with artificial staple fibres, not put up for retail sale",Export,4905000,981200,Weight in kilograms,981200
Germany,2005,"Yarn; (not sewing thread), of polyester staple fibres, mixed mainly or solely with artificial staple fibres, not put up for retail sale",Import,6053000,1999400,Weight in kilograms,1999400
Germany,2005,"Yarn; (not sewing thread), of polyester staple fibres, mixed mainly or solely with wool or fine animal hair, not put up for retail sale",Export,29308000,3113600,Weight in kilograms,3113600
Germany,2005,"Yarn; (not sewing thread), of polyester staple fibres, mixed mainly or solely with wool or fine animal hair, not put up for retail sale",Import,26541000,3081100,Weight in kilograms,3081100
Germany,2005,"Yarn; (not sewing thread), of polyester staple fibres, mixed mainly or solely with cotton, not put up for retail sale",Export,12443000,3327700,Weight in kilograms,3327700
Germany,2005,"Yarn; (not sewing thread), of polyester staple fibres, mixed mainly or solely with cotton, not put up for retail sale",Import,18670000,6728800,Weight in kilograms,6728800
Germany,2005,"Yarn; (not sewing thread), of polyester staple fibres, mixed mainly or solely with fibres n.e.c. in item no. 5509.5, not put up for retail sale",Export,436000,55957,Weight in kilograms,55957
Germany,2005,"Yarn; (not sewing thread), of polyester staple fibres, mixed mainly or solely with fibres n.e.c. in item no. 5509.5, not put up for retail sale",Import,765000,148700,Weight in kilograms,148700
Germany,2005,"Yarn; (not sewing thread), of acrylic or modacrylic staple fibres, mixed mainly or solely with wool or fine animal hair, not put up for retail sale",Export,15352000,1580706,Weight in kilograms,1580706
Germany,2005,"Yarn; (not sewing thread), of acrylic or modacrylic staple fibres, mixed mainly or solely with wool or fine animal hair, not put up for retail sale",Import,20584000,2409500,Weight in kilograms,2409500
Germany,2005,"Yarn; (not sewing thread), of acrylic or modacrylic staple fibres, mixed mainly or solely with cotton, not put up for retail sale",Export,20088000,2326900,Weight in kilograms,2326900
Germany,2005,"Yarn; (not sewing thread), of acrylic or modacrylic staple fibres, mixed mainly or solely with cotton, not put up for retail sale",Import,16041000,3689930,Weight in kilograms,3689930
Germany,2005,"Yarn; (not sewing thread), of acrylic or modacrylic staple fibres, mixed mainly or solely with fibres n.e.c. in item no. 5509.6, not put up for retail sale",Export,1620000,146390,Weight in kilograms,146390
Germany,2005,"Yarn; (not sewing thread), of acrylic or modacrylic staple fibres, mixed mainly or solely with fibres n.e.c. in item no. 5509.6, not put up for retail sale",Import,2354000,276500,Weight in kilograms,276500
Germany,2005,"Yarn; (not sewing thread), of synthetic staple fibres, mixed mainly or solely with wool or fine animal hair, n.e.c. in heading no. 5509, not put up for retail sale",Export,5048000,955100,Weight in kilograms,955100
Germany,2005,"Yarn; (not sewing thread), of synthetic staple fibres, mixed mainly or solely with wool or fine animal hair, n.e.c. in heading no. 5509, not put up for retail sale",Import,505000,37900,Weight in kilograms,37900
Germany,2005,"Yarn; (not sewing thread), of synthetic staple fibres, mixed mainly or solely with cotton, n.e.c. in heading no. 5509, not put up for retail sale",Export,2746000,192900,Weight in kilograms,192900
